Date,Close/Last,Volume,Open,High,Low,Day
11/01/2019,$215.83,4778977,$213.55,$216.63,$213.40,1290
10/31/2019,$212.58,4305999,$213.01,$213.71,$211.54,1289
10/30/2019,$213.25,3298217,$212.99,$213.43,$211.67,1288
10/29/2019,$213.01,2630512,$212.38,$213.17,$211.61,1287
10/28/2019,$212.86,3521940,$212.31,$213.34,$212.14,1286
10/25/2019,$211.80,2539457,$209.87,$212.33,$209.75,1285
10/24/2019,$210.26,3147560,$211.16,$211.32,$209.72,1284
10/23/2019,$210.96,2415596,$210.50,$211.01,$209.54,1283
10/22/2019,$210.62,2720621,$211.03,$211.97,$210.47,1282
10/21/2019,$211.49,3337638,$210.00,$211.54,$209.76,1281
10/18/2019,$208.76,3581579,$208.45,$209.62,$208.20,1280
10/17/2019,$208.62,3576676,$209.26,$209.98,$208.51,1279
10/16/2019,$209.29,3233940,$208.37,$209.97,$208.37,1278
10/15/2019,$209.38,3055578,$207.73,$210.15,$207.57,1277
10/14/2019,$207.91,1903109,$208.01,$208.07,$206.93,1276
10/11/2019,$208.08,4408767,$208.97,$210.08,$207.73,1275
10/10/2019,$206.86,2979733,$206.37,$208.19,$206.08,1274
10/09/2019,$206.69,3210433,$204.94,$207.23,$204.73,1273
10/08/2019,$204.09,4187853,$205.62,$206.14,$203.93,1272
10/07/2019,$207.24,2720630,$207.36,$209.60,$206.19,1271
10/04/2019,$208.08,3572235,$205.09,$208.28,$205.05,1270
10/03/2019,$204.98,4308064,$202.65,$205.09,$201.33,1269
10/02/2019,$203.10,5939951,$206.09,$206.09,$202.38,1268
10/01/2019,$206.71,3512543,$208.94,$209.66,$206.44,1267
09/30/2019,$208.02,3167632,$207.77,$208.70,$207.534,1266
09/27/2019,$207.45,2843689,$207.73,$208.64,$206.54,1265
09/26/2019,$206.90,2823123,$208.19,$208.19,$206.35,1264
09/25/2019,$208.11,3291982,$206.50,$209.44,$206.23,1263
09/24/2019,$206.40,3710573,$208.17,$208.89,$205.74,1262
09/23/2019,$207.96,3076510,$207.02,$208.53,$206.40,1261
09/20/2019,$208.12,10704250,$210.37,$210.37,$207.27,1260
09/19/2019,$209.22,2736437,$210.78,$211.44,$208.90,1259
09/18/2019,$210.90,2734580,$209.89,$211.32,$209.12,1258
09/17/2019,$210.15,3863004,$210.35,$211.16,$208.68,1257
09/16/2019,$210.33,3472741,$212.06,$212.10,$209.94,1256
09/13/2019,$213.61,4244903,$212.24,$214.58,$212.22,1255
09/12/2019,$211.37,4599340,$211.00,$212.68,$210.72,1254
09/11/2019,$210.91,4439914,$208.27,$210.93,$207.525,1253
09/10/2019,$208.31,3878591,$207.31,$208.31,$206.13,1252
09/09/2019,$206.62,4565146,$205.51,$207.80,$205.20,1251
09/06/2019,$204.73,3409358,$204.44,$205.15,$203.8617,1250
09/05/2019,$204.24,3969863,$204.13,$206.22,$203.77,1249
09/04/2019,$202.19,3209056,$202.73,$202.94,$201.30,1248
09/03/2019,$200.90,3637136,$201.19,$201.83,$200.19,1247
08/30/2019,$203.41,3632301,$204.02,$204.3509,$202.73,1246
08/29/2019,$203.20,3328295,$201.71,$203.80,$201.66,1245
08/28/2019,$200.45,3405503,$198.02,$200.57,$197.53,1244
08/27/2019,$198.35,3069044,$200.76,$201.30,$198.04,1243
08/26/2019,$200.20,3094943,$198.70,$200.20,$197.44,1242
08/23/2019,$197.16,5948735,$200.19,$200.92,$195.96,1241
08/22/2019,$201.01,3214384,$199.80,$201.8697,$199.80,1240
08/21/2019,$199.24,3532077,$199.01,$199.77,$198.7101,1239
08/20/2019,$198.15,4043522,$200.27,$200.285,$198.02,1238
08/19/2019,$200.94,4216714,$202.72,$203.10,$200.38,1237
08/16/2019,$199.72,4796046,$200.50,$200.88,$198.55,1236
08/15/2019,$198.31,4644724,$197.08,$199.0411,$196.38,1235
08/14/2019,$195.81,5839062,$195.78,$197.25,$195.61,1234
08/13/2019,$198.78,3914758,$197.46,$201.00,$196.50,1233
08/12/2019,$197.20,3194483,$197.61,$199.47,$196.91,1232
08/09/2019,$199.05,4334639,$200.19,$200.55,$197.67,1231
08/08/2019,$200.52,4143445,$199.93,$200.87,$198.12,1230
08/07/2019,$198.21,5326559,$198.56,$199.2957,$195.40,1229
08/06/2019,$200.55,5500809,$199.61,$200.93,$197.90,1228
08/05/2019,$197.73,7621861,$199.90,$201.10,$197.16,1227
08/02/2019,$202.67,5696980,$201.79,$204.43,$199.42,1226
08/01/2019,$201.71,4829521,$205.63,$206.98,$201.49,1225
07/31/2019,$205.43,4634512,$207.80,$209.50,$205.30,1224
07/30/2019,$207.81,1977839,$207.89,$208.36,$206.86,1223
07/29/2019,$208.61,2834084,$210.00,$210.00,$208.42,1222
07/26/2019,$209.90,3654607,$207.82,$210.03,$206.75,1221
07/25/2019,$207.90,3022205,$208.37,$208.37,$206.53,1220
07/24/2019,$207.97,3105425,$205.74,$208.01,$205.63,1219
07/23/2019,$206.46,3086415,$205.51,$206.63,$204.92,1218
07/22/2019,$204.84,3086088,$205.34,$206.16,$204.36,1217
07/19/2019,$205.97,3513524,$208.11,$208.25,$205.65,1216
07/18/2019,$207.98,3612161,$207.52,$209.0942,$207.12,1215
07/17/2019,$207.45,4325198,$212.52,$212.96,$207.41,1214
07/16/2019,$212.88,2709343,$214.29,$215.04,$212.78,1213
07/15/2019,$213.54,2715629,$214.44,$214.44,$212.82,1212
07/12/2019,$214.10,2360685,$213.20,$214.19,$212.51,1211
07/11/2019,$213.17,3119597,$214.31,$214.5499,$212.98,1210
07/10/2019,$214.03,3704992,$215.21,$216.58,$213.77,1209
07/09/2019,$214.75,2687024,$213.02,$214.92,$212.97,1208
07/08/2019,$215.13,2978431,$214.00,$215.80,$213.91,1207
07/05/2019,$215.25,3324183,$215.13,$215.77,$213.90,1206
07/03/2019,$215.16,2489136,$215.00,$215.25,$212.66,1205
07/02/2019,$214.54,3054355,$214.38,$215.59,$213.40,1204
07/01/2019,$214.62,3467241,$214.25,$215.21,$213.21,1203
06/28/2019,$213.17,7472388,$213.00,$213.33,$211.32,1202
06/27/2019,$212.02,4182800,$208.97,$212.54,$208.81,1201
06/26/2019,$208.51,3937817,$208.28,$210.00,$208.21,1200
06/25/2019,$208.07,3727362,$207.41,$208.48,$206.8001,1199
06/24/2019,$206.85,3164398,$206.39,$207.59,$205.96,1198
06/21/2019,$206.21,5994485,$208.43,$208.72,$206.03,1197
06/20/2019,$208.04,3836861,$208.51,$208.75,$206.0414,1196
06/19/2019,$206.75,3320746,$206.36,$208.31,$206.14,1195
06/18/2019,$206.01,3670723,$204.47,$206.4624,$203.98,1194
06/17/2019,$203.48,2819964,$205.85,$205.85,$203.16,1193
06/14/2019,$205.16,2512373,$204.87,$205.845,$203.85,1192
06/13/2019,$204.99,2257756,$204.46,$205.7599,$204.30,1191
06/12/2019,$204.57,2835868,$206.20,$206.60,$203.92,1190
06/11/2019,$206.63,2545954,$208.50,$208.99,$206.00,1189
06/10/2019,$207.16,2865546,$207.12,$208.08,$206.46,1188
06/07/2019,$205.81,2672721,$204.95,$206.54,$204.80,1187
06/06/2019,$204.77,3005213,$202.90,$205.39,$202.54,1186
06/05/2019,$203.30,3210940,$202.38,$203.35,$200.91,1185
06/04/2019,$201.59,4112641,$200.63,$201.65,$199.57,1184
06/03/2019,$198.56,3979035,$197.62,$198.92,$196.89,1183
05/31/2019,$197.42,3685173,$198.32,$198.83,$197.075,1182
05/30/2019,$199.74,3646258,$199.06,$200.2113,$198.76,1181
05/29/2019,$198.52,4625776,$198.95,$199.49,$197.34,1180
05/28/2019,$199.70,6914939,$202.05,$202.41,$199.52,1179
05/24/2019,$201.69,3314493,$202.12,$202.12,$200.79,1178
05/23/2019,$201.30,4737449,$200.80,$202.18,$199.32,1177
05/22/2019,$202.60,2776131,$202.72,$203.49,$201.70,1176
05/21/2019,$203.36,2664427,$203.16,$203.9874,$202.50,1175
05/20/2019,$202.73,2645277,$202.64,$203.18,$201.75,1174
05/17/2019,$203.27,4614709,$203.00,$205.46,$202.45,1173
05/16/2019,$204.63,3074219,$203.90,$206.66,$203.90,1172
05/15/2019,$202.98,4024275,$202.79,$204.13,$201.39,1171
05/14/2019,$203.69,4005193,$205.67,$206.815,$203.45,1170
05/13/2019,$205.01,5186169,$204.96,$205.91,$204.30,1169
05/10/2019,$209.02,4075724,$207.89,$209.29,$204.305,1168
05/09/2019,$208.56,4251265,$207.34,$208.92,$204.39,1167
05/08/2019,$209.29,3838173,$208.26,$211.72,$207.60,1166
05/07/2019,$209.43,5266714,$211.34,$211.60,$207.41,1165
05/06/2019,$213.16,5657206,$214.685,$215.51,$211.541,1164
05/03/2019,$218.60,3382560,$217.14,$219.16,$216.87,1163
05/02/2019,$215.93,2646680,$217.19,$217.70,$215.17,1162
05/01/2019,$216.71,3769217,$217.22,$218.79,$216.49,1161
04/30/2019,$216.71,3577347,$217.32,$217.32,$214.70,1160
04/29/2019,$216.58,3415359,$214.92,$217.22,$214.60,1159
04/26/2019,$214.22,3110479,$211.85,$214.22,$211.81,1158
04/25/2019,$211.95,3121176,$209.62,$212.67,$209.34,1157
04/24/2019,$210.57,3207521,$211.55,$212.02,$210.2343,1156
04/23/2019,$211.61,3446273,$209.50,$211.88,$208.89,1155
04/22/2019,$209.49,1927747,$209.50,$210.37,$208.88,1154
04/18/2019,$209.99,2491813,$210.96,$211.43,$209.73,1153
04/17/2019,$210.37,2848209,$212.39,$212.49,$209.68,1152
04/16/2019,$211.80,2643351,$210.15,$211.84,$210.00,1151
04/15/2019,$209.74,2587064,$210.52,$210.55,$207.76,1150
04/12/2019,$210.56,4678969,$208.08,$211.6738,$207.58,1149
04/11/2019,$206.67,2987374,$204.76,$207.09,$204.27,1148
04/10/2019,$204.52,2614134,$205.12,$205.23,$203.60,1147
04/09/2019,$204.92,2584821,$204.84,$204.97,$203.59,1146
04/08/2019,$205.25,2623080,$205.14,$205.64,$203.97,1145
04/05/2019,$205.33,3362770,$204.12,$205.53,$203.10,1144
04/04/2019,$204.10,2423118,$203.26,$204.9399,$202.79,1143
04/03/2019,$203.67,2779903,$205.46,$205.70,$202.90,1142
04/02/2019,$203.88,2593812,$204.91,$205.43,$203.59,1141
04/01/2019,$205.00,4469078,$202.16,$205.30,$202.00,1140
03/29/2019,$200.89,4619149,$201.34,$201.70,$200.03,1139
03/28/2019,$200.66,3107851,$199.40,$200.75,$198.40,1138
03/27/2019,$199.21,3609411,$200.72,$201.20,$198.23,1137
03/26/2019,$200.62,3737804,$200.83,$201.32,$198.70,1136
03/25/2019,$199.44,4057249,$200.83,$201.98,$198.20,1135
03/22/2019,$200.55,5870028,$203.28,$204.01,$200.06,1134
03/21/2019,$204.43,4181934,$202.92,$204.70,$201.91,1133
03/20/2019,$203.27,4046319,$205.43,$205.45,$202.98,1132
03/19/2019,$205.15,3821824,$207.75,$207.75,$204.56,1131
03/18/2019,$206.68,3882815,$204.67,$206.95,$204.67,1130
03/15/2019,$204.31,7738718,$204.08,$206.16,$203.86,1129
03/14/2019,$203.38,2903975,$203.26,$204.36,$202.68,1128
03/13/2019,$204.06,3613940,$203.00,$205.36,$202.66,1127
03/12/2019,$202.50,3654493,$202.66,$203.73,$202.23,1126
03/11/2019,$202.09,3804154,$199.62,$202.30,$199.47,1125
03/08/2019,$198.70,3750125,$197.91,$198.94,$197.03,1124
03/07/2019,$199.30,5104953,$200.58,$200.58,$197.99,1123
03/06/2019,$200.67,3200126,$201.61,$202.30,$200.57,1122
03/05/2019,$201.47,5108177,$201.76,$202.00,$200.58,1121
03/04/2019,$201.81,4640306,$203.09,$204.87,$200.58,1120
03/01/2019,$203.13,3529287,$203.15,$203.84,$201.84,1119
02/28/2019,$201.30,3587641,$202.68,$202.94,$201.11,1118
02/27/2019,$202.29,4246414,$201.72,$202.30,$201.25,1117
02/26/2019,$201.90,4892241,$202.40,$202.65,$201.30,1116
02/25/2019,$202.31,5145503,$201.70,$205.00,$201.22,1115
02/22/2019,$201.91,5572499,$204.25,$204.59,$199.92,1114
02/21/2019,$205.33,3642637,$206.27,$206.86,$204.35,1113
02/20/2019,$206.16,2972433,$205.78,$206.92,$204.935,1112
02/19/2019,$205.69,3203954,$205.10,$206.32,$204.68,1111
02/15/2019,$205.29,5043723,$204.86,$205.79,$204.07,1110
02/14/2019,$202.78,3601795,$204.64,$204.64,$201.60,1109
02/13/2019,$205.80,3318206,$206.96,$208.08,$205.4141,1108
02/12/2019,$206.15,3467787,$204.94,$206.67,$204.87,1107
02/11/2019,$203.05,3572192,$201.69,$203.33,$201.32,1106
02/08/2019,$200.92,4664794,$200.82,$201.20,$198.21,1105
02/07/2019,$201.73,4859567,$204.53,$204.99,$200.57,1104
02/06/2019,$206.01,3652385,$207.24,$207.24,$205.10,1103
02/05/2019,$207.82,4159815,$209.10,$209.16,$206.53,1102
02/04/2019,$208.52,3700006,$209.16,$209.40,$207.05,1101
02/01/2019,$209.19,5991667,$206.52,$209.30,$206.20,1100
01/31/2019,$205.54,8640139,$204.68,$208.01,$203.64,1099
01/30/2019,$205.96,4515788,$203.31,$207.59,$203.05,1098
01/29/2019,$202.05,2758346,$200.92,$202.1499,$200.50,1097
01/28/2019,$200.95,3636952,$201.49,$201.75,$199.81,1096
01/25/2019,$202.75,3822159,$203.05,$204.74,$202.00,1095
01/24/2019,$201.02,4074481,$199.75,$201.60,$199.75,1094
01/23/2019,$201.15,3705434,$200.72,$201.31,$198.50,1093
01/22/2019,$200.72,5378267,$203.52,$204.96,$199.14,1092
01/18/2019,$204.48,5931726,$200.70,$204.73,$200.24,1091
01/17/2019,$198.78,3499136,$197.70,$199.41,$196.46,1090
01/16/2019,$198.41,5029739,$197.64,$199.57,$197.24,1089
01/15/2019,$196.94,3192958,$195.79,$197.25,$195.201,1088
01/14/2019,$195.78,3928714,$194.78,$196.44,$194.46,1087
01/11/2019,$196.29,3496340,$195.66,$196.65,$194.50,1086
01/10/2019,$196.58,3593012,$195.51,$197.90,$194.96,1085
01/09/2019,$196.37,3585142,$197.30,$197.68,$194.95,1084
01/08/2019,$196.31,4367271,$198.99,$199.08,$194.66,1083
01/07/2019,$196.91,5151352,$196.39,$198.28,$195.37,1082
01/04/2019,$195.20,6586089,$194.85,$196.69,$193.88,1081
01/03/2019,$191.66,8275344,$199.97,$200.22,$191.04,1080
01/02/2019,$202.80,4766359,$201.73,$204.40,$201.15,1079
12/31/2018,$204.18,5451129,$204.23,$205.01,$201.00,1078
12/28/2018,$202.08,5374026,$200.72,$204.74,$200.20,1077
12/27/2018,$200.12,7109811,$195.60,$200.12,$191.90,1076
12/26/2018,$197.57,7100471,$188.65,$197.93,$186.1003,1075
12/24/2018,$187.76,5020639,$190.70,$191.64,$187.11,1074
12/21/2018,$192.10,14765060,$192.22,$197.80,$191.57,1073
12/20/2018,$193.58,8972476,$194.01,$195.37,$191.11,1072
12/19/2018,$195.17,6269791,$196.51,$201.31,$193.33,1071
12/18/2018,$196.52,6586242,$199.645,$200.34,$194.44,1070
12/17/2018,$197.92,5917031,$199.77,$202.20,$197.10,1069
12/14/2018,$200.00,4992836,$200.96,$201.75,$199.58,1068
12/13/2018,$202.42,4505235,$202.00,$203.555,$201.51,1067
12/12/2018,$202.48,4151793,$205.00,$205.59,$202.28,1066
12/11/2018,$202.28,4388236,$206.12,$206.89,$200.51,1065
12/10/2018,$203.26,5592903,$204.10,$204.74,$198.49,1064
12/07/2018,$204.88,5277738,$208.14,$210.8481,$203.5678,1063
12/06/2018,$207.96,8285750,$207.05,$208.12,$202.92,1062
12/04/2018,$210.12,7584567,$220.13,$220.2799,$209.71,1061
12/03/2018,$220.81,5089348,$221.98,$223.586,$218.9523,1060
11/30/2018,$218.24,5146257,$217.23,$219.0836,$216.93,1059
11/29/2018,$217.70,3832531,$215.85,$219.3799,$215.80,1058
11/28/2018,$217.50,3916057,$213.00,$217.64,$212.44,1057
11/27/2018,$212.53,4049188,$209.82,$212.84,$209.51,1056
11/26/2018,$210.63,3851116,$209.30,$211.00,$208.64,1055
11/23/2018,$207.07,2273955,$209.25,$209.99,$207.03,1054
11/21/2018,$210.86,2835052,$211.30,$213.74,$210.53,1053
11/20/2018,$210.71,7424037,$215.31,$215.99,$210.42,1052
11/19/2018,$217.94,4271387,$218.28,$218.73,$215.26,1051
11/16/2018,$218.41,4338882,$217.00,$220.50,$215.46,1050
11/15/2018,$217.38,4210767,$214.83,$217.57,$212.14,1049
11/14/2018,$216.03,4401539,$219.50,$220.72,$213.80,1048
11/13/2018,$217.92,4064148,$215.61,$219.15,$215.18,1047
11/12/2018,$215.42,3336273,$219.96,$220.185,$215.00,1046
11/09/2018,$219.63,3948311,$221.67,$221.99,$218.30,1045
11/08/2018,$222.42,4137219,$221.24,$223.52,$220.55,1044
11/07/2018,$221.24,4671344,$219.99,$221.55,$217.561,1043
11/06/2018,$218.51,3876645,$216.75,$218.74,$216.4644,1042
11/05/2018,$216.24,7489418,$213.51,$217.51,$212.96,1041
11/02/2018,$206.57,5059162,$207.50,$208.705,$203.39,1040
11/01/2018,$205.86,3812592,$205.60,$206.28,$204.32,1039
10/31/2018,$205.28,5658338,$205.21,$208.07,$204.50,1038
10/30/2018,$203.35,5906154,$199.65,$203.76,$198.70,1037
10/29/2018,$200.04,4919862,$201.23,$203.612,$197.93,1036
10/26/2018,$198.49,6732259,$199.01,$200.69,$197.29,1035
10/25/2018,$201.98,4532261,$200.73,$203.43,$200.14,1034
10/24/2018,$199.81,4701119,$202.77,$203.69,$199.57,1033
10/23/2018,$204.00,4700264,$203.10,$205.25,$201.88,1032
10/22/2018,$206.19,3228234,$210.77,$210.77,$206.03,1031
10/19/2018,$209.83,4801452,$208.49,$210.75,$207.7964,1030
10/18/2018,$208.70,3131173,$210.00,$211.27,$207.32,1029
10/17/2018,$210.52,3464262,$209.83,$211.67,$207.31,1028
10/16/2018,$209.83,4541572,$206.66,$210.78,$205.92,1027
10/15/2018,$205.03,4167456,$207.46,$207.46,$204.67,1026
10/12/2018,$206.80,5505137,$210.04,$210.60,$203.995,1025
10/11/2018,$205.19,8313858,$209.90,$211.09,$203.28,1024
10/10/2018,$213.10,7809571,$224.00,$224.07,$212.54,1023
10/09/2018,$223.76,4513143,$221.85,$223.94,$221.01,1022
10/08/2018,$222.06,5368001,$219.16,$222.76,$219.02,1021
10/05/2018,$219.46,4075145,$219.70,$220.40,$218.69,1020
10/04/2018,$218.97,4424728,$216.43,$219.00,$216.36,1019
10/03/2018,$216.40,3273545,$215.75,$217.78,$215.50,1018
10/02/2018,$215.29,2917541,$214.43,$215.54,$214.04,1017
10/01/2018,$214.78,2973011,$215.92,$216.1351,$213.94,1016
09/28/2018,$214.11,4367315,$216.38,$216.38,$213.86,1015
09/27/2018,$216.70,3052985,$216.74,$217.6772,$215.23,1014
09/26/2018,$216.11,3791858,$218.05,$218.42,$215.77,1013
09/25/2018,$218.05,2982572,$218.43,$218.98,$217.41,1012
09/24/2018,$218.13,4481087,$220.48,$220.68,$217.91,1011
09/21/2018,$220.52,13280470,$222.13,$222.69,$220.13,1010
09/20/2018,$221.68,5281151,$221.78,$223.00,$221.30,1009
09/19/2018,$220.95,4287905,$218.22,$221.32,$217.80,1008
09/18/2018,$218.30,3561046,$216.30,$218.50,$216.30,1007
09/17/2018,$216.29,3030600,$216.99,$217.13,$215.7329,1006
09/14/2018,$216.37,3144980,$215.50,$216.51,$215.30,1005
09/13/2018,$214.89,3933349,$215.02,$215.42,$214.17,1004
09/12/2018,$214.59,3449864,$214.54,$215.43,$214.15,1003
09/11/2018,$215.10,3537426,$214.04,$215.87,$212.76,1002
09/10/2018,$215.11,3798777,$215.00,$216.27,$214.42,1001
09/07/2018,$214.04,3884412,$212.50,$214.47,$212.50,1000
09/06/2018,$212.88,3598103,$211.60,$213.40,$211.57,999
09/05/2018,$212.26,3708836,$209.81,$212.46,$209.49,998
09/04/2018,$210.05,2775724,$209.21,$210.10,$208.04,997
08/31/2018,$208.72,4333442,$210.00,$210.30,$208.10,996
08/30/2018,$209.75,4683785,$211.08,$211.30,$209.67,995
08/29/2018,$211.27,3176036,$211.00,$211.32,$210.18,994
08/28/2018,$210.77,2811426,$210.88,$211.20,$210.01,993
08/27/2018,$210.51,3165587,$208.56,$210.75,$208.52,992
08/24/2018,$207.98,2334752,$207.75,$208.16,$207.33,991
08/23/2018,$207.24,2350239,$207.58,$207.79,$206.66,990
08/22/2018,$207.33,2440008,$207.63,$207.97,$206.96,989
08/21/2018,$208.49,2626165,$208.81,$209.35,$208.10,988
08/20/2018,$208.46,2464005,$208.43,$209.535,$207.83,987
08/17/2018,$208.14,2742155,$207.57,$208.47,$206.92,986
08/16/2018,$207.56,3575680,$205.39,$207.62,$204.60,985
08/15/2018,$204.50,3539356,$205.01,$205.4886,$203.57,984
08/14/2018,$205.83,2772114,$205.30,$206.48,$204.90,983
08/13/2018,$205.17,3837872,$206.63,$207.01,$205.04,982
08/10/2018,$206.63,4357681,$207.30,$207.77,$205.59,981
08/09/2018,$209.10,4684645,$209.00,$209.65,$208.72,980
08/08/2018,$208.94,3868877,$208.81,$209.71,$208.43,979
08/07/2018,$208.72,6157839,$207.50,$209.94,$207.1527,978
08/06/2018,$206.06,6671858,$204.89,$208.11,$204.62,977
08/03/2018,$200.24,4986944,$198.50,$200.42,$198.12,976
08/02/2018,$198.06,3267171,$197.20,$198.76,$196.77,975
08/01/2018,$197.85,4003808,$198.80,$199.70,$197.32,974
07/31/2018,$197.87,4902529,$199.00,$199.5363,$197.06,973
07/30/2018,$199.09,3987603,$197.80,$199.91,$197.80,972
07/27/2018,$197.95,3939246,$198.00,$198.90,$197.18,971
07/26/2018,$197.46,3765344,$198.27,$198.99,$197.28,970
07/25/2018,$197.61,3742035,$198.21,$198.21,$196.81,969
07/24/2018,$198.46,3323004,$198.45,$199.96,$198.22,968
07/23/2018,$197.85,3582602,$196.25,$198.87,$196.2001,967
07/20/2018,$196.78,4073879,$197.00,$197.66,$196.46,966
07/19/2018,$197.49,4620667,$200.35,$200.9554,$197.30,965
07/18/2018,$200.44,10465390,$195.50,$201.40,$195.35,964
07/17/2018,$190.41,3445927,$192.00,$192.19,$190.27,963
07/16/2018,$192.00,2621510,$190.70,$192.23,$190.70,962
07/13/2018,$190.96,2693673,$189.77,$191.2922,$189.13,961
07/12/2018,$189.96,3040213,$190.90,$190.99,$188.91,960
07/11/2018,$189.91,3294684,$188.73,$190.64,$188.56,959
07/10/2018,$189.90,2682045,$189.75,$190.615,$189.15,958
07/09/2018,$189.64,3341710,$188.11,$189.82,$187.82,957
07/06/2018,$187.56,2717238,$187.50,$188.69,$186.52,956
07/05/2018,$187.50,3115160,$187.07,$187.63,$186.23,955
07/03/2018,$186.02,2031235,$188.46,$188.73,$185.72,954
07/02/2018,$187.83,3520919,$186.09,$188.10,$185.97,953
06/29/2018,$186.65,5184931,$188.46,$189.28,$186.29,952
06/28/2018,$187.09,4216670,$185.43,$187.94,$185.16,951
06/27/2018,$184.91,4425413,$186.50,$187.89,$184.7459,950
06/26/2018,$186.44,4322405,$186.52,$187.62,$185.78,949
06/25/2018,$186.73,6061932,$188.63,$188.83,$185.18,948
06/22/2018,$188.91,6990352,$190.00,$190.48,$188.66,947
06/21/2018,$188.86,4969484,$189.05,$189.84,$187.97,946
06/20/2018,$189.50,5232999,$190.47,$190.89,$189.20,945
06/19/2018,$190.35,4023342,$190.05,$191.18,$189.35,944
06/18/2018,$191.11,3506819,$190.64,$191.3599,$189.91,943
06/15/2018,$191.76,7285647,$192.28,$192.50,$190.52,942
06/14/2018,$192.50,4915322,$194.92,$195.00,$192.04,941
06/13/2018,$194.55,3441062,$195.13,$196.00,$194.26,940
06/12/2018,$195.27,2844790,$195.97,$195.99,$194.71,939
06/11/2018,$195.33,3461874,$196.30,$196.74,$195.19,938
06/08/2018,$196.01,3640720,$195.34,$196.40,$194.27,937
06/07/2018,$195.57,4295985,$194.66,$195.68,$193.7461,936
06/06/2018,$193.99,4013778,$191.69,$194.00,$191.565,935
06/05/2018,$190.77,4323429,$191.37,$191.3972,$190.14,934
06/04/2018,$191.30,4439517,$193.00,$193.41,$191.25,933
06/01/2018,$192.23,3809197,$192.90,$193.38,$191.59,932
05/31/2018,$191.53,5752551,$194.29,$194.29,$191.42,931
05/30/2018,$194.10,4285490,$191.90,$194.90,$191.33,930
05/29/2018,$189.87,8909363,$192.90,$193.11,$188.62,929
05/25/2018,$194.15,3029434,$193.89,$194.75,$193.21,928
05/24/2018,$194.83,3156192,$196.06,$196.26,$193.9237,927
05/23/2018,$195.95,4032971,$197.40,$197.71,$194.95,926
05/22/2018,$198.13,3093076,$198.02,$198.89,$197.18,925
05/21/2018,$197.91,3004694,$197.77,$198.63,$197.01,924
05/18/2018,$196.06,3092801,$197.52,$197.64,$195.77,923
05/17/2018,$197.49,2590080,$197.74,$197.85,$196.62,922
05/16/2018,$197.83,2926336,$196.86,$198.38,$196.40,921
05/15/2018,$197.36,3377497,$198.79,$198.93,$196.18,920
05/14/2018,$199.18,3227730,$200.00,$200.65,$198.66,919
05/11/2018,$199.30,3916559,$200.62,$202.41,$198.90,918
05/10/2018,$201.20,2955811,$200.43,$201.29,$198.92,917
05/09/2018,$199.87,3227349,$197.00,$200.05,$196.28,916
05/08/2018,$196.24,4013437,$197.40,$197.40,$194.70,915
05/07/2018,$197.06,3693068,$196.00,$197.82,$195.76,914
05/04/2018,$195.64,4911627,$192.04,$196.24,$190.19,913
05/03/2018,$191.61,5056823,$192.81,$192.99,$189.80,912
05/02/2018,$193.31,3884640,$195.07,$195.07,$192.98,911
05/01/2018,$195.11,3231507,$193.76,$195.30,$192.75,910
04/30/2018,$193.73,4222810,$197.39,$198.10,$193.62,909
04/27/2018,$197.23,2557949,$196.93,$197.55,$195.83,908
04/26/2018,$197.03,2361837,$196.63,$197.96,$196.24,907
04/25/2018,$196.80,3198723,$196.18,$197.36,$194.41,906
04/24/2018,$196.80,3706300,$199.87,$200.66,$195.23,905
04/23/2018,$199.42,2642608,$200.22,$200.84,$198.52,904
04/20/2018,$200.13,3703687,$200.94,$201.00,$198.92,903
04/19/2018,$200.38,2639232,$199.99,$201.48,$199.1999,902
04/18/2018,$199.51,2872285,$200.24,$200.94,$199.40,901
04/17/2018,$199.27,4655789,$199.85,$200.66,$198.90,900
04/16/2018,$198.22,3815446,$198.65,$199.95,$197.55,899
04/13/2018,$197.00,3148018,$199.60,$199.85,$196.00,898
04/12/2018,$198.13,3695448,$196.50,$199.60,$196.29,897
04/11/2018,$195.22,3516131,$196.60,$197.04,$194.92,896
04/10/2018,$197.80,3261624,$198.16,$199.70,$197.05,895
04/09/2018,$195.33,3865860,$196.73,$198.63,$194.95,894
04/06/2018,$195.49,5577801,$199.70,$199.85,$193.74,893
04/05/2018,$200.85,4654609,$201.17,$202.77,$200.27,892
04/04/2018,$200.11,4098440,$194.02,$200.53,$194.00,891
04/03/2018,$197.96,4191212,$196.00,$198.24,$193.91,890
04/02/2018,$195.00,5935960,$199.01,$199.61,$192.02,889
03/29/2018,$199.48,5712922,$198.08,$201.01,$197.33,888
03/28/2018,$196.67,4387354,$196.17,$198.72,$193.78,887
03/27/2018,$196.15,4655838,$200.48,$201.44,$194.44,886
03/26/2018,$199.34,5218484,$196.90,$199.57,$195.0801,885
03/23/2018,$192.46,7254511,$198.00,$198.29,$191.87,884
03/22/2018,$197.63,6451469,$203.18,$203.19,$196.99,883
03/21/2018,$204.83,3230602,$205.38,$207.27,$204.00,882
03/20/2018,$204.75,2939052,$204.25,$205.60,$203.80,881
03/19/2018,$203.99,4166127,$206.87,$207.06,$202.64,880
03/16/2018,$206.96,5803246,$208.56,$208.97,$206.46,879
03/15/2018,$207.82,3886454,$208.29,$209.32,$207.61,878
